,postcode,jaar,aantal_loontrekkenden,aantal_werkzoekende,aantal_zelfstandigen,inactieven,belastingplichtigen,gemiddeld_netto_belastbaar_inkomen_per_persoon,opbrengst_aanvullende_personenbelasting_per_belast,aantal_inwoners,dichtheid,bibliotheek_bezocht,boek_gelezen,museum_bezocht,park_bezocht,restaurant_of_cafe_bezocht,televisie_gekeken,voorstelling_bezocht,sport_beoefend,regelmatig_de_fiets_naar_werk_school,al_aso,al_bso,al_kso,al_tso,al_deel_bso,al_basis_binnen_a,al_basis_buiten_a,al_buso,al_so_geen_vertraging,al_so_vertraging,al_so_meer_vertraging,al_a_stroom,al_b_stroom,al_so_binnen_a,al_so_buiten_a,kotdichtheid,plaatsen_buurtparkings,plaatsen_fietsenstallingen,opp_sportterreinen,opp_gebruiksgroen_en_pleinen,opp_speelterreinen,plaatsen_velo_stations
52,2030,2013,0.23708435092992675,0.11027616006011648,0.01897426263385309,0.6336652263761037,0.4447868515665126,9051.0,101.0,5841,134,,,,,,,,,,0.1906474820143885,0.4136690647482014,,0.1906474820143885,0.07553956834532374,0.9785831960461285,0.0214168039538715,0.12949640287769784,0.4323529411764706,0.34705882352941175,0.22058823529411764,0.7874015748031497,0.2125984251968504,0.8,0.2,,,,0.00018895824821752938,0.008339952125377277,0.00012902730887643515,
53,2030,2014,0.22674307545367717,0.1102196752626552,0.019102196752626553,0.6439350525310411,0.4535367545076283,9001.0,97.0,5768,133,,,,,,,,,,0.21428571428571427,0.3843537414965986,,0.20748299319727892,0.06802721088435375,0.9704968944099379,0.029503105590062112,0.12585034013605442,0.4563380281690141,0.3267605633802817,0.21690140845070421,0.7480916030534351,0.25190839694656486,0.7935779816513762,0.20642201834862386,,,,0.0002010907578094701,0.008662672816030576,0.00015751940007894925,
54,2030,2015,0.22749904251244735,0.10781309842972041,0.020107238605898123,0.6445806204519341,0.4590505998956703,8834.0,92.0,5751,132,,,,,,,,,,0.24013157894736842,0.3651315789473684,,0.20723684210526316,0.06578947368421052,0.9813486370157819,0.018651362984218076,0.12171052631578948,0.46175637393767704,0.37677053824362605,0.16147308781869688,0.7142857142857143,0.2857142857142857,0.8090909090909091,0.19090909090909092,,,,0.00019527853378385027,0.00865308061414214,0.00015751940007894925,
55,2030,2016,0.2286628733997155,0.11308677098150782,0.02027027027027027,0.6379800853485064,0.4333441453130068,8826.0,88.0,6166,142,,,,,,,,,,0.2292358803986711,0.3554817275747508,,0.2292358803986711,0.06976744186046512,0.9825268817204301,0.01747311827956989,0.11627906976744186,0.4856396866840731,0.381201044386423,0.13315926892950392,0.673202614379085,0.32679738562091504,0.7854077253218884,0.2145922746781116,,,,0.00019527853378385027,0.008548135422294934,9.287364964014942e-05,
56,2030,2017,0.22547955121245022,0.10640608034744843,0.019905899384726745,0.6482084690553745,0.41918069228326454,8940.0,92.0,6298,145,,,,,,,,,,0.26666666666666666,0.36507936507936506,,0.2126984126984127,0.05714285714285714,0.9801324503311258,0.019867549668874173,0.09841269841269841,0.5531400966183575,0.3333333333333333,0.11352657004830918,0.7678571428571429,0.23214285714285715,0.7793522267206477,0.22064777327935223,,,,0.00018414182481168355,0.00854848090414261,9.287364964014942e-05,0.02810416005080978
57,2030,2018,0.22220235967107616,0.1058276725062567,0.020200214515552376,0.6517697533071147,0.39380399165921953,8917.0,90.0,6714,154,,,,,,,,,,0.2361963190184049,0.34049079754601225,,0.22699386503067484,0.09202453987730061,0.9709379128137384,0.02906208718626156,0.10429447852760736,0.5823665893271461,0.29698375870069604,0.12064965197215777,0.8076923076923077,0.19230769230769232,0.7895752895752896,0.21042471042471042,,,,0.00018414182481168355,0.00854848090414261,0.00020850845630370526,0.02680965147453083
58,2030,2019,0.2190038855528082,0.10526315789473684,0.020487460261391734,0.6552454962910632,0.3820516519982686,8893.0,88.0,6931,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002862825169542199,0.00844369829198843,0.00010783098139838792,0.025970278459096812
59,2030,2020,0.21591900855297608,0.10455576889509513,0.020771513353115726,0.658753709198813,0.3878654970760234,8869.0,87.0,6840,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002862825169542199,0.008593678058803374,0.00010783098139838792,0.02631578947368421
60,2040,2006,0.4459443172230927,0.045920212124864405,0.04013498855007834,0.46800048210196454,0.8182103610675039,15091.0,329.0,9555,220,,,,,,,,,,0.19289340101522842,0.34517766497461927,0.02030456852791878,0.3130287648054145,0.043993231810490696,0.8162355040142729,0.18376449598572703,0.08460236886632826,0.5708274894810659,0.3267882187938289,0.10238429172510519,0.7777777777777778,0.2222222222222222,0.5213270142180095,0.4786729857819905,,,,6.312631252524608e-05,0.004647012028746696,0.0002485574716439675,
61,2040,2007,0.4505164544799424,0.03843382176315158,0.04083593562334855,0.4702137881335575,0.8207537321223509,15757.0,342.0,9579,221,,,,,,,,,,0.1893687707641196,0.3372093023255814,0.02823920265780731,0.32558139534883723,0.029900332225913623,0.8061594202898551,0.19384057971014493,0.08970099667774087,0.5784313725490197,0.3179271708683473,0.10364145658263306,0.7333333333333333,0.26666666666666666,0.5088757396449705,0.4911242603550296,,,,6.543395114021732e-05,0.004678212828532588,0.0002481188295931878,
62,2040,2008,0.45700129762887814,0.03220478943022296,0.0447092131650348,0.4660846997758641,0.8279547577046799,16810.0,370.0,9637,222,,,,,,,,,,0.18538324420677363,0.3511586452762923,0.024955436720142603,0.31016042780748665,0.0338680926916221,0.8195348837209302,0.18046511627906978,0.0944741532976827,0.5534682080924855,0.3352601156069364,0.11127167630057803,0.743801652892562,0.256198347107438,0.4969021065675341,0.5030978934324659,,,,6.774158975518856e-05,0.00470941362831848,0.00024769925893592033,
63,2040,2009,0.4370809119356281,0.03386231560125168,0.04168529280286098,0.4873714796602593,0.8249974218830566,17147.0,359.0,9697,223,,,,,,,,,,0.17553191489361702,0.39184397163120566,0.01773049645390071,0.2907801418439716,0.03900709219858156,0.8374205267938238,0.16257947320617622,0.0851063829787234,0.5654676258992806,0.31366906474820144,0.12086330935251799,0.7224489795918367,0.27755102040816326,0.4797047970479705,0.5202952029520295,,,,7.004922837015978e-05,0.004740614428104372,0.00024726061688514064,
64,2040,2010,0.4488590293061508,0.04529132398934322,0.04424881269547087,0.4616008340090351,0.8291126209594399,17358.0,367.0,9714,224,20.1,44.9,13.2,46.5,87.7,97.6,29.4,44.1,,0.17975567190226877,0.39965095986038396,0.020942408376963352,0.2774869109947644,0.03315881326352531,0.8337801608579088,0.16621983914209115,0.08900523560209424,0.5649717514124294,0.3149717514124294,0.12005649717514125,0.7336065573770492,0.26639344262295084,0.4909090909090909,0.509090909090909,,,,7.233779559161885e-05,0.004771815227890264,0.000246821974834361,
65,2040,2011,0.4421099687080912,0.039785426911041574,0.045261510952168085,0.4728430934286991,0.8131957920539271,17793.0,382.0,9791,226,19.3,50.7,24.2,46.3,75.7,100.0,28.5,50.0,,0.18101933216168717,0.38312829525483305,0.015817223198594025,0.29525483304042177,0.043936731107205626,0.8213660245183888,0.1786339754816112,0.08084358523725835,0.5776487663280117,0.3062409288824383,0.11611030478955008,0.7531914893617021,0.24680851063829787,0.5049261083743842,0.49507389162561577,,,,7.464543420659009e-05,0.004803016027676156,0.0002463833327835813,
66,2040,2012,0.44253322908522286,0.039428124650954986,0.046129788897576234,0.47190885736624594,0.7968241042345277,18551.0,411.0,9824,226,41.7,61.2,31.1,70.1,88.4,97.1,33.7,49.0,,0.18874773139745918,0.37749546279491836,0.021778584392014518,0.2849364791288566,0.036297640653357534,0.8177037686240141,0.18229623137598597,0.09074410163339383,0.5932944606413995,0.30466472303207,0.10204081632653061,0.771551724137931,0.22844827586206898,0.5367088607594936,0.46329113924050636,,,,7.695307282156133e-05,0.004834216827462048,0.00024596376212631386,
67,2040,2013,0.4356152322254017,0.04028175214615893,0.04721549636803874,0.4768875192604006,0.7916329011345219,18890.0,423.0,9872,227,20.2,53.7,16.4,37.2,86.4,96.8,27.4,58.7,,0.20727272727272728,0.34,0.02,0.3018181818181818,0.045454545454545456,0.8152920962199313,0.18470790378006874,0.08545454545454545,0.6311111111111111,0.27555555555555555,0.09333333333333334,0.7829787234042553,0.2170212765957447,0.5404040404040404,0.4595959595959596,,,,7.481707674819952e-05,0.004870166404232467,0.0002414819846509565,
68,2040,2014,0.4324027258738184,0.040558364475708944,0.046493734886788304,0.4805451747636843,0.8056799674267101,19303.0,425.0,9824,226,21.9,52.8,22.0,57.2,89.4,94.8,35.9,58.4,,0.2177858439201452,0.3339382940108893,0.025408348457350273,0.294010889292196,0.045372050816696916,0.8230240549828178,0.17697594501718214,0.08348457350272233,0.6316568047337278,0.28402366863905326,0.08431952662721894,0.8122270742358079,0.18777292576419213,0.5363057324840764,0.4636942675159236,,,,8.624084146198272e-05,0.004870166404232467,0.0002414819846509565,
69,2040,2015,0.43268174829782563,0.04184054469580496,0.04535471117944213,0.4801229958269273,0.8,19565.0,434.0,9860,227,11.9,,18.6,52.8,78.4,99.2,34.3,58.8,,0.24125230202578268,0.32228360957642727,0.02394106813996317,0.3001841620626151,0.034990791896869246,0.8159031979256698,0.18409680207433016,0.07734806629834254,0.648062015503876,0.28837209302325584,0.06356589147286822,0.8186528497409327,0.18134715025906736,0.5148648648648648,0.4851351351351351,,,,8.624084146198272e-05,0.00492795272657431,0.0002414819846509565,
70,2040,2016,0.4307506584723442,0.04005706760316067,0.04488586479367867,0.4843064091308165,0.8007701661937576,19465.0,425.0,9868,227,,,,,84.0,100.0,,,,0.22759856630824374,0.3154121863799283,0.017921146953405017,0.31899641577060933,0.03046594982078853,0.8283518360375747,0.17164816396242527,0.08960573476702509,0.6475037821482602,0.27987897125567324,0.07261724659606657,0.7867298578199052,0.2132701421800948,0.48774193548387096,0.512258064516129,,,,8.624084146198272e-05,0.004945689122540617,0.00024958732689362405,
71,2040,2017,0.430158052114481,0.03919265271251602,0.04784280222127296,0.48280649295173,0.8,20520.0,453.0,9875,228,,43.9,,,,97.7,,54.3,,0.24436090225563908,0.2857142857142857,0.013157894736842105,0.34962406015037595,0.02631578947368421,0.8381201044386423,0.1618798955613577,0.08082706766917293,0.6944858420268256,0.2473919523099851,0.05812220566318927,0.799163179916318,0.200836820083682,0.47674418604651164,0.5232558139534884,,,,8.997883459036588e-05,0.0050385286661578065,0.00024958732689362405,
72,2040,2018,0.4286923402454507,0.039145154464663566,0.04845535336436733,0.4837071519255184,0.7964922890837617,20981.0,464.0,9921,229,,,,,,83.9,,,,0.2584493041749503,0.2783300198807157,0.011928429423459244,0.3359840954274354,0.03777335984095427,0.8350340136054422,0.1649659863945578,0.0775347912524851,0.6992248062015504,0.2527131782945736,0.04806201550387597,0.8133333333333334,0.18666666666666668,0.44459644322845415,0.5554035567715458,,,,8.997883459036588e-05,0.0050385286661578065,0.00024903425648177145,
73,2040,2019,0.42719362616626483,0.0391026313030716,0.049061746514309675,0.48464199601635394,0.7989487516425755,21443.0,475.0,9893,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.997883459036588e-05,0.0050385286661578065,0.0002360847802870155,
74,2040,2020,0.42587012987012984,0.03896103896103896,0.04955844155844156,0.4856103896103896,0.7914706176794474,21905.0,486.0,9989,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44224692786989e-05,0.005053537852851876,0.00023337664240828895,
75,2050,2006,0.3786237188872621,0.06728485440052058,0.04618513095819099,0.5079062957540263,3.6502937875486894,13421.0,277.0,15147,1521,,,,,,,,,,0.28691275167785235,0.3104026845637584,0.013422818791946308,0.2600671140939597,0.05704697986577181,0.9475574712643678,0.05244252873563218,0.07214765100671142,0.45729303547963207,0.29303547963206306,0.24967148488830487,0.7676056338028169,0.2323943661971831,0.9086908690869087,0.09130913091309131,,,,0.000947756151604757,0.1496853571829712,0.0022517323673079126,
76,2050,2007,0.38662592243425115,0.059572185559637204,0.046422417996814146,0.5073794740092975,3.7941697853062832,14051.0,277.0,15231,1530,,,,,,,,,,0.270935960591133,0.31527093596059114,0.016420361247947456,0.2627257799671593,0.052545155993431854,0.9446415897799858,0.05535841022001419,0.08210180623973727,0.4484536082474227,0.30670103092783507,0.24484536082474226,0.7578947368421053,0.24210526315789474,0.8976293103448276,0.10237068965517242,,,,0.0009554285837545686,0.152138933534528,0.002527096800289065,
77,2050,2008,0.39483300211552025,0.051044938778126804,0.04453811141739855,0.5095839476889544,3.919217128595823,14634.0,281.0,15226,1529,,,,,,,,,,0.2784,0.3184,0.0176,0.2688,0.0432,0.9322152341020266,0.06778476589797344,0.0736,0.43223443223443225,0.31135531135531136,0.2564102564102564,0.7550335570469798,0.24496644295302014,0.8955696202531646,0.10443037974683544,,,,0.000963185328345587,0.1545924255736436,0.0028024612332702174,
78,2050,2009,0.39484212371889893,0.054431852595674145,0.04658984045011875,0.5041361832353082,3.9495107632093935,14791.0,269.0,15330,1540,,,,,,,,,,0.2752,0.3216,0.0224,0.2576,0.0576,0.9458889669711876,0.054111033028812365,0.0656,0.4517766497461929,0.3134517766497462,0.23477157360406092,0.7922535211267606,0.20774647887323944,0.8943436499466382,0.1056563500533618,,,,0.0009709420729366054,0.1570459176127592,0.0030777413538101636,
79,2050,2010,0.3817302625461083,0.06881373794984656,0.04623229286134962,0.5032237066426956,4.0289188301018735,14778.0,267.0,15215,1528,25.8,62.3,36.0,60.8,93.0,97.6,44.6,47.0,,0.30392156862745096,0.28921568627450983,0.03104575163398693,0.25,0.05065359477124183,0.9398299542184434,0.060170045781556575,0.07516339869281045,0.46794871794871795,0.31153846153846154,0.2205128205128205,0.7380073800738007,0.26199261992619927,0.8907103825136612,0.1092896174863388,,,,0.000978614505086417,0.159499493964316,0.003353105786791316,
80,2050,2011,0.37361115248279764,0.061615680200172766,0.044160138214530395,0.5206130291024992,3.947974996744368,14916.0,275.0,15358,1543,34.9,61.7,34.1,63.1,83.9,95.2,45.2,48.5,,0.30128205128205127,0.2980769230769231,0.020833333333333332,0.2419871794871795,0.06570512820512821,0.9456727732154138,0.05432722678458623,0.07211538461538461,0.4717223650385604,0.2930591259640103,0.2352185089974293,0.7624521072796935,0.23754789272030652,0.9007633587786259,0.09923664122137404,,,,0.0009863712496774354,0.1619529860034316,0.0036284702197724684,
81,2050,2012,0.3717203967303741,0.06141634517316305,0.043900492217640016,0.5229627658788228,3.920962421576871,15212.0,282.0,15461,1553,34.6,54.7,34.8,76.0,86.1,93.1,44.5,57.7,,0.28827361563517917,0.2947882736156352,0.021172638436482084,0.255700325732899,0.06351791530944625,0.9481302774427021,0.05186972255729795,0.07654723127035831,0.4553805774278215,0.33858267716535434,0.20603674540682415,0.7576923076923077,0.2423076923076923,0.8917410714285714,0.10825892857142858,,,,0.0009941279942684538,0.1644064780425472,0.0039037503403124146,
82,2050,2013,0.36178120919018986,0.06647245382661482,0.045061205746021266,0.5266851312371741,3.8861845897649396,15212.0,284.0,15613,1568,25.5,61.8,27.3,66.9,84.2,96.1,37.0,48.3,,0.2913907284768212,0.32450331125827814,0.019867549668874173,0.24668874172185432,0.054635761589403975,0.956361401352182,0.04363859864781807,0.06291390728476821,0.46838709677419355,0.33419354838709675,0.19741935483870968,0.7769516728624535,0.22304832713754646,0.8745800671892497,0.12541993281075028,,0.007942099532440915,0.0012809837955549863,0.0010064376106846352,0.16532042490522805,0.004362157083153359,0.027092807275987958
83,2050,2014,0.3566621612008252,0.07014298925802091,0.0454720068293377,0.5277228427118161,3.938242127000516,15198.0,281.0,15496,1556,28.6,61.2,37.9,68.5,90.9,96.7,38.0,54.1,,0.2972508591065292,0.34192439862542956,0.013745704467353952,0.2422680412371134,0.04639175257731959,0.9590114526823388,0.040988547317661245,0.058419243986254296,0.46977329974811083,0.34886649874055414,0.181360201511335,0.7674418604651163,0.23255813953488372,0.8710033076074972,0.12899669239250275,0.08,0.008002065049044915,0.0012906556530717604,0.0010083767968323896,0.17376667664043502,0.004461308514012464,0.028846153846153848
84,2050,2015,0.35468888544848065,0.07062532547043673,0.04447509535404146,0.5302106937270411,3.955011940876525,15125.0,280.0,15493,1556,36.7,59.9,30.6,70.2,90.5,96.5,30.7,56.7,,0.2664576802507837,0.32445141065830724,0.014106583072100314,0.2664576802507837,0.054858934169279,0.9641825534373195,0.03581744656268053,0.07366771159874608,0.465,0.37125,0.16375,0.7793594306049823,0.2206405693950178,0.8708644610458911,0.12913553895410887,0.05,0.00800361453559672,0.0012909055702575356,0.0010439566470216261,0.1737702177629657,0.004481880749666904,0.02885173949525592
85,2050,2016,0.3525209908517482,0.07005305150591086,0.04558809195594358,0.5318378656863973,3.904243812432398,15206.0,277.0,15717,1579,30.1,62.5,37.7,73.3,88.2,96.2,41.0,47.1,,0.29357798165137616,0.3119266055045872,0.012232415902140673,0.24617737003058104,0.06116207951070336,0.9579596412556054,0.04204035874439462,0.07492354740061162,0.4740177439797212,0.37515842839036756,0.15082382762991128,0.7816091954022989,0.21839080459770116,0.8612593383137673,0.13874066168623267,0.04,0.007889546351084813,0.0012725074759814214,0.0010087983590384233,0.17387771612550426,0.0051740858919740885,0.028440542088184768
86,2050,2017,0.3517949415284199,0.06883328800652706,0.04469676366603209,0.5346750067990209,3.9263796012749204,15777.0,281.0,16001,1607,23.9,60.1,38.0,72.7,87.0,98.6,42.5,60.6,39.3,0.28858024691358025,0.31635802469135804,0.020061728395061727,0.2345679012345679,0.06790123456790123,0.9626623376623377,0.037337662337662336,0.07253086419753087,0.5043370508054523,0.355638166047088,0.14002478314745972,0.8178694158075601,0.18213058419243985,0.8581856100104275,0.14181438998957246,0.03,0.007749515655271546,0.0012499218798825073,0.0010013788642122318,0.17387628281400375,0.0051740858919740885,0.02793575401537404
87,2050,2018,0.34889635509390016,0.06953832974152355,0.044600907545477665,0.5369644076190986,3.8785132569958973,15948.0,281.0,16331,1640,32.9,61.9,31.1,66.0,79.5,92.3,41.2,49.5,,0.2836767036450079,0.29952456418383516,0.025356576862123614,0.24564183835182252,0.06339144215530904,0.9577023498694517,0.0422976501305483,0.08240887480190175,0.5317848410757946,0.3422982885085575,0.12591687041564792,0.8311688311688312,0.16883116883116883,0.8851774530271399,0.11482254697286012,0.05,0.007592921437756414,0.001224664748025228,0.0011077811650151144,0.17603957143048582,0.004716606585986417,0.031963749923458455
88,2050,2019,0.34609149499822073,0.07022260883318177,0.04449540679820226,0.5391904893703953,3.8112689506983406,16119.0,282.0,16754,1683,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074012176196729135,0.0029843619434164977,0.0011393140180264282,0.1879809954159174,0.00669339608251921,0.03133580040587322
89,2050,2020,0.34336262509572824,0.07088433431549435,0.04440492724653107,0.5413481133422463,3.8543712574850297,16290.0,282.0,16700,1677,,,,,,,,,,,,,,,,,,,,,,,,,,0.007425149700598803,,0.0010329960296647524,0.1873500011059263,0.00669339608251921,0.03143712574850299
90,2060,2006,0.3932676970463671,0.058330124855618504,0.04782465210934492,0.5005775259886694,0.9198775944651411,14282.0,286.0,37580,11343,,,,,,,,,,0.16013071895424835,0.3720043572984749,0.011982570806100218,0.19880174291938998,0.10947712418300654,0.9590856703803304,0.040914329619669614,0.14760348583877997,0.32264150943396225,0.38632075471698113,0.2910377358490566,0.6417910447761194,0.3582089552238806,0.9376760563380282,0.06232394366197183,,,,0.0027126066687783866,0.22597418146761664,0.007121087617958942,
91,2060,2007,0.40030357389264526,0.048902994342486544,0.04801987029115496,0.5027735614737132,0.9007424060228996,14707.0,295.0,38254,11546,,,,,,,,,,0.15053191489361703,0.3803191489361702,0.011702127659574468,0.1946808510638298,0.11010638297872341,0.9617784711388455,0.038221528861154444,0.15265957446808512,0.311437758383096,0.38814882866329814,0.3004134129536059,0.6714285714285714,0.32857142857142857,0.930407953376757,0.06959204662324306,,,,0.002668732091635391,0.22686477444670675,0.007204875872919523,
92,2060,2008,0.40357934488137265,0.0440576854664368,0.049448594806118816,0.5029143748460717,0.8991879170330523,15347.0,306.0,38666,11670,,,,,,,,,,0.1640946502057613,0.3713991769547325,0.01286008230452675,0.19907407407407407,0.1147119341563786,0.9663562060444782,0.033643793955521764,0.13786008230452676,0.30585585585585584,0.40765765765765766,0.2864864864864865,0.6629711751662971,0.3370288248337029,0.9355488418932527,0.06445115810674723,,,,0.002625162199055889,0.22775536742579686,0.007288664127880104,
93,2060,2009,0.41328207699593295,0.04833138336397571,0.05106134046464984,0.48732519917544154,0.8909934483901395,15234.0,292.0,39227,11840,,,,,,,,,,0.18064182194616976,0.39337474120082816,0.012422360248447204,0.18944099378881987,0.10196687370600414,0.972671285604311,0.027328714395688992,0.12215320910973085,0.3188022897402025,0.40598855129898725,0.2752091589608102,0.6392896781354052,0.3607103218645949,0.9339430894308943,0.06605691056910569,,,,0.002581287621912894,0.22864565572032347,0.007372147698277193,
94,2060,2010,0.395224817952952,0.05890473999079614,0.04894290896294091,0.49692753309331095,0.8858322216908711,15510.0,293.0,39731,11992,39.9,58.0,34.9,77.8,84.6,93.1,50.9,53.0,30.9,0.19050025265285497,0.3779686710459828,0.013643254168772108,0.19605861546235473,0.09044972208185953,0.9718436154949784,0.02815638450502152,0.13137948458817586,0.33194154488517746,0.3862212943632568,0.2818371607515658,0.6282722513089005,0.3717277486910995,0.9181643132220796,0.08183568677792041,,,,0.0025377177293333915,0.22953624869941358,0.007455935953237774,
95,2060,2011,0.3869925957044583,0.053352938087486215,0.04647376988919813,0.5131806963188573,0.8531231728707854,15737.0,297.0,41048,12389,43.2,66.0,36.7,78.9,87.9,90.5,45.6,48.9,44.0,0.18708452041785376,0.38936372269705605,0.012345679012345678,0.1818613485280152,0.09069325735992402,0.9741364346467627,0.025863565353237285,0.13865147198480532,0.3250201126307321,0.40466613032984716,0.27031375703942073,0.6378035902851109,0.36219640971488914,0.9107473749227919,0.08925262507720816,,,,0.002494147836753889,0.2304268416785037,0.0075397242081983555,
96,2060,2012,0.3823041856610029,0.055221715706589306,0.04615623704931621,0.5163178615830916,0.7837819482489303,15907.0,307.0,44173,13333,,44.9,,,75.5,96.2,,56.6,40.6,0.17597372125762553,0.3951196621304552,0.015485687470671047,0.17597372125762553,0.10558423275457532,0.9718848777241723,0.028115122275827648,0.1318629751290474,0.3312883435582822,0.4077709611451943,0.26094069529652353,0.6400437636761488,0.3599562363238512,0.9267993874425727,0.07320061255742726,,,,0.0024502732596108938,0.2313171299730303,0.007623207778595444,
97,2060,2013,0.37553960509846995,0.060972183197527396,0.04671894556693658,0.5167692661370661,0.7685611879160267,16006.0,312.0,44919,13558,39.0,57.8,34.6,83.9,87.6,86.7,39.5,51.3,45.6,0.1861607142857143,0.39375,0.016964285714285713,0.175,0.10535714285714286,0.9746591820368885,0.025340817963111467,0.12276785714285714,0.34069400630914826,0.41009463722397477,0.24921135646687698,0.6337719298245614,0.36622807017543857,0.9259478672985783,0.0740521327014218,,,,0.002493843152190396,0.23264738277724084,0.007824299590500839,0.008103475144148355
98,2060,2014,0.3681891837148066,0.06438626696374317,0.047523799878468706,0.5199007494429816,0.7713381333452219,15969.0,308.0,44861,13540,41.5,64.5,40.3,83.5,86.0,90.4,46.8,57.8,48.5,0.18340807174887894,0.4067264573991031,0.015246636771300448,0.17488789237668162,0.1031390134529148,0.974375,0.025625,0.11659192825112108,0.36423841059602646,0.4008570315543436,0.2349045578496299,0.6631467793030623,0.3368532206969377,0.9268798105387803,0.07312018946121966,1.08,0.0008916430752769666,0.00053498584516618,0.002493843152190396,0.23395783108482435,0.007824299590500839,0.008894139675887742
99,2060,2015,0.36570909732906254,0.06484400615400136,0.046482887336376705,0.5229640091805594,0.7837686106307965,15914.0,303.0,44531,13441,41.1,57.7,43.4,83.0,84.8,91.2,41.1,56.7,41.6,0.19023136246786632,0.4027420736932305,0.014138817480719794,0.18466152527849186,0.0921165381319623,0.9768006065200909,0.02319939347990902,0.11610968294772922,0.37951582867783984,0.39329608938547483,0.2271880819366853,0.6795005202913632,0.32049947970863685,0.923164162177488,0.07683583782251205,1.15,0.0008982506568457928,0.0006512317262131998,0.002493843152190396,0.23395783108482435,0.007824299590500839,0.008960050302036783
100,2060,2016,0.36227612219918565,0.06604551245222691,0.046061998850947965,0.5256163664976394,0.7848021864778888,15840.0,295.0,44638,13473,32.3,58.7,32.8,80.6,86.4,92.3,42.1,57.2,43.2,0.1997428204029147,0.4097728246892413,0.010287183883411917,0.18645520788684097,0.08572653236176597,0.9739732210019558,0.02602677899804423,0.10801543077582512,0.39818511796733214,0.3916515426497278,0.2101633393829401,0.6812313803376365,0.3187686196623635,0.9266462906362879,0.07335370936371215,1.18,0.0008960974954075003,0.0009857072449482504,0.0020867845753637167,0.23465738684260432,0.007842580664310421,0.010753169944890005
101,2060,2017,0.36159109929601735,0.06500763058140108,0.04605425097228376,0.5273470191502978,0.7825179533213644,16483.0,308.0,44560,13449,38.5,62.1,40.3,83.2,89.5,93.1,45.8,55.8,38.3,0.2017353579175705,0.39913232104121477,0.012581344902386117,0.19392624728850325,0.08503253796095445,0.9772898180177471,0.02271018198225297,0.10759219088937093,0.4297580353918382,0.39003250270855905,0.18020946189960274,0.6939942802669209,0.3060057197330791,0.9322687224669604,0.06773127753303965,1.3,0.0008976660682226212,0.0009874326750448834,0.0020867845753637167,0.23465738684260432,0.007842580664310421,0.013195691202872532
102,2060,2018,0.3580334096332733,0.06623484147469927,0.045828666049773537,0.529903082842254,0.7909375283343911,16653.0,310.0,44116,13315,42.1,60.7,39.9,81.1,83.0,86.8,42.9,48.6,50.7,0.23158340389500423,0.3797629127857748,0.012701100762066046,0.1896697713801863,0.08975444538526672,0.9769195260809356,0.02308047391906447,0.09652836579170194,0.45846477392218715,0.3778478794251665,0.16368734665264634,0.6938775510204082,0.30612244897959184,0.9340866290018832,0.06591337099811675,1.22,0.0009067005168192946,0.0014507208269108713,0.0020867845753637167,0.23465738684260432,0.0081448277512955,0.013396500136005077
103,2060,2019,0.35455114923143644,0.06741194044234569,0.0456319568255192,0.5324049535006987,0.7940059576596857,16824.0,311.0,43977,13273,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009095663642358506,0.0015690019783068422,0.0020867845753637167,0.23465738684260432,0.008235928435779914,0.013711712940855447
104,2060,2020,0.3511490416706398,0.06858491465624106,0.045413368932964625,0.5348526747401545,0.8025264124942582,16994.0,313.0,43540,13142,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009186954524575103,,0.0023186495281819074,0.24048051822008298,0.008437629616812296,0.013022508038585208
105,2100,2006,0.3597717381906217,0.06651871919762516,0.07251347378735913,0.501196068824394,0.4854845849576604,15417.0,337.0,70029,5373,,,,,,,,,,0.2542317708333333,0.3125,0.0302734375,0.2688802083333333,0.05078125,0.921063799688782,0.078936200311218,0.08333333333333333,0.49288033974519113,0.3419935048713465,0.1651261553834624,0.7579700715679896,0.2420299284320104,0.8058544984933276,0.1941455015066724,,,,0.00022292299587611266,0.02667084805929776,0.0012927844950239714,
106,2100,2007,0.3671144607772632,0.057963927163938674,0.07542502085550729,0.4994965912032909,0.48999048065584017,16011.0,349.0,70383,5401,,,,,,,,,,0.25773847125710675,0.3025900189513582,0.02969046114971573,0.2675300063171194,0.060644346178142766,0.9217573221757323,0.07824267782426778,0.08180669614655717,0.48119551681195516,0.3564134495641345,0.16239103362391033,0.7615176151761518,0.23848238482384823,0.7900128040973111,0.20998719590268886,,,,0.00027174497431179024,0.0271169243434011,0.0013069858566758588,
107,2100,2008,0.37108447359493385,0.05142485581816126,0.07975234648874817,0.4977383240981567,0.49338376949362284,16928.0,371.0,71113,5457,,,,,,,,,,0.237546699875467,0.32471980074719803,0.02895392278953923,0.2699252801992528,0.058530510585305104,0.9183701096520915,0.08162989034790849,0.08032378580323786,0.4606377678126557,0.35749875435974093,0.1818634778276034,0.7654836464857342,0.23451635351426584,0.7858968896463571,0.21410311035364296,,,,0.00032056695274746777,0.027563000627504438,0.0013212639824447833,
